SANDRA,MORGAN,1851 24th Avenue SW,Bemidji,MN,56601,THOMAS,YOUNG,3703 41th Street SW,Bemidji,MN,56601,71.1198,2,1
MICHELLE,HAYES,1702 5th Street SW,Bemidji,MN,56601,DENNIS,GRAY,4039 39th Avenue SE,Bemidji,MN,56601,124.409,1,1
ELIZABETH,WARD,2047 10th Avenue NE,Bemidji,MN,56601,CAROLYN,MILLER,3461 37th Avenue NE,Bemidji,MN,56601,133.067,1,1
REBECCA,BRYANT,2749 38th Street SE,Bemidji,MN,56601,REBECCA,WALKER,3060 37th Avenue NW,Bemidji,MN,56601,137.489,2,1
STEVEN,ANDERSON,3489 8th Avenue NE,Bemidji,MN,56601,PATRICIA,HARRIS,3499 42th Avenue SW,Bemidji,MN,56601,104.305,1,1
BRENDA,ROSS,1722 31th Avenue SW,Bemidji,MN,56601,SUSAN,PARKER,4285 41th Street NE,Bemidji,MN,56601,91.1549,1,1
MARTHA,PARKER,1557 35th Avenue NE,Bemidji,MN,56601,SHARON,GONZALEZ,2910 38th Avenue NE,Bemidji,MN,56601,69.2929,1,1
HENRY,PRICE,262 12th Street NW,Bemidji,MN,56601,DENNIS,SANCHEZ,3149 44th Street SW,Bemidji,MN,56601,26.9906,1,1
PAUL,SIMMONS,1188 36th Avenue SW,Bemidji,MN,56601,RAYMOND,JENKINS,3466 35th Street SE,Bemidji,MN,56601,96.8333,1,1
DEBRA,SMITH,3413 36th Avenue NW,Bemidji,MN,56601,SCOTT,MILLER,3542 38th Avenue SW,Bemidji,MN,56601,61.4344,2,1
ROGER,PERRY,2 30th Street SE,Bemidji,MN,56601,WILLIAM,LEWIS,3634 42th Street NE,Bemidji,MN,56601,70.8831,1,1
HELEN,GRAY,2602 5th Street NE,Bemidji,MN,56601,KEVIN,PETERSON,3854 43th Avenue SW,Bemidji,MN,56601,105.235,1,1
EDWARD,LONG,578 13th Avenue SE,Bemidji,MN,56601,TIMOTHY,RAMIREZ,3682 43th Street SE,Bemidji,MN,56601,118.025,2,1
MARGARET,ROGERS,3220 2nd Avenue SW,Bemidji,MN,56601,MARIA,MOORE,2901 43th Street NW,Bemidji,MN,56601,68.189,1,1
JERRY,COOK,510 15th Avenue SW,Bemidji,MN,56601,ARTHUR,PERRY,2928 38th Street NW,Bemidji,MN,56601,74.27,1,1
DENNIS,YOUNG,1875 13th Avenue SE,Bemidji,MN,56601,FRANCES,ROBERTS,3304 39th Street SW,Bemidji,MN,56601,104.464,1,1
DONALD,HAYES,1926 38th Street SW,Bemidji,MN,56601,DEBRA,JACKSON,4069 41th Avenue NW,Bemidji,MN,56601,118.258,1,1
KATHLEEN,POWELL,2787 16th Avenue NE,Bemidji,MN,56601,CHRISTOPHER,ADAMS,3508 41th Avenue NE,Bemidji,MN,56601,66.1916,2,1
LARRY,JAMES,709 28th Avenue NE,Bemidji,MN,56601,MARTHA,GONZALES,3620 38th Street SE,Bemidji,MN,56601,58.8264,1,1
JERRY,PETERSON,3276 9th Street SE,Bemidji,MN,56601,STEPHANIE,LONG,3535 36th Street NE,Bemidji,MN,56601,71.7407,2,1
VIRGINIA,HOWARD,2270 30th Avenue SW,Bemidji,MN,56601,SANDRA,BARNES,3402 42th Avenue SE,Bemidji,MN,56601,61.6314,1,1
THOMAS,WASHINGTON,3963 23th Avenue NE,Bemidji,MN,56601,GEORGE,THOMPSON,3133 40th Avenue NW,Bemidji,MN,56601,60.8423,1,1
CARL,EDWARDS,798 38th Avenue SE,Bemidji,MN,56601,CYNTHIA,GRAY,3352 44th Avenue SE,Bemidji,MN,56601,54.4352,1,1
MELISSA,PEREZ,2750 9th Avenue SW,Bemidji,MN,56601,SUSAN,PERRY,3225 43th Avenue SE,Bemidji,MN,56601,85.3813,1,1
MICHAEL,WILSON,3030 28th Street NW,Bemidji,MN,56601,DONALD,BARNES,3353 37th Avenue NE,Bemidji,MN,56601,97.6073,2,1
JOSEPH,RODRIGUEZ,3439 6th Street SW,Bemidji,MN,56601,ANDREW,SCOTT,3718 44th Street SE,Bemidji,MN,56601,74.7779,2,1
KEVIN,RAMIREZ,2251 37th Avenue SE,Bemidji,MN,56601,PATRICK,ROBINSON,4126 45th Avenue NW,Bemidji,MN,56601,73.8252,1,1
DAVID,FOSTER,1320 26th Street NW,Bemidji,MN,56601,DANIEL,SANDERS,3667 41th Avenue SW,Bemidji,MN,56601,41.8095,1,1
RICHARD,WOOD,3134 3rd Avenue SW,Bemidji,MN,56601,KIMBERLY,CARTER,3515 40th Street NE,Bemidji,MN,56601,59.7736,1,1
KENNETH,COOPER,1218 36th Street SE,Bemidji,MN,56601,JOYCE,WILSON,3717 38th Street SE,Bemidji,MN,56601,70.4468,2,1
ROBERT,REED,2742 21th Street NW,Bemidji,MN,56601,BRENDA,SCOTT,3339 42th Avenue SE,Bemidji,MN,56601,55.6644,2,1
BRIAN,BENNETT,2831 36th Avenue SE,Bemidji,MN,56601,JASON,JAMES,3315 35th Street SE,Bemidji,MN,56601,83.1704,1,1
WILLIAM,GRIFFIN,1216 8th Street SE,Bemidji,MN,56601,MARIA,TAYLOR,3411 39th Street NE,Bemidji,MN,56601,107.831,2,1
