PATRICIA,COLE,1187 40th Avenue NW,Bemidji,MN,56601,NORMA,SANDERS,565 33th Street SE,Bemidji,MN,56601,229.526,1,1
EVELYN,FOX,3963 32th Avenue SW,Bemidji,MN,56601,BEVERLY,WALLACE,3750 15th Avenue SE,Bemidji,MN,56601,137.958,1,1
EARL,WILSON,3654 15th Street SW,Bemidji,MN,56601,MARTHA,THOMAS,3835 34th Avenue NE,Bemidji,MN,56601,185.152,2,1
CHERYL,ROBERTSON,2261 35th Avenue NW,Bemidji,MN,56601,AARON,GORDON,381 13th Street SE,Bemidji,MN,56601,244.536,3,1
MARGARET,PIERCE,109 6th Avenue SW,Bemidji,MN,56601,ANTHONY,HALL,293 25th Avenue NW,Bemidji,MN,56601,95.5658,1,1
DORIS,JOHNSON,2990 Central Ave E,Bemidji,MN,56601,TAMMY,SMITH,424 20th Avenue NW,Bemidji,MN,56601,223.036,2,1
SHIRLEY,OLSON,1262 6th Street NE,Bemidji,MN,56601,STEPHANIE,LEWIS,1653 28th Avenue NW,Bemidji,MN,56601,208.013,2,1
JUAN,HOWARD,3619 25th Avenue NE,Bemidji,MN,56601,SARAH,MOORE,671 27th Street SE,Bemidji,MN,56601,55.3785,2,1
SAMUEL,GREENE,1321 1st Street NE,Bemidji,MN,56601,JONATHAN,DANIELS,2765 3rd Avenue NE,Bemidji,MN,56601,137.61,2,1
RUBY,PORTER,185 31th Avenue NW,Bemidji,MN,56601,BOBBY,RAMIREZ,2250 33th Street NW,Bemidji,MN,56601,125.971,1,1
SCOTT,PEREZ,3622 23th Avenue NE,Bemidji,MN,56601,JUSTIN,DANIELS,2856 26th Avenue SW,Bemidji,MN,56601,91.4717,3,1
CHRIS,DIAZ,2531 30th Avenue SW,Bemidji,MN,56601,MARIA,ANDERSON,3319 7th Street NE,Bemidji,MN,56601,253.157,2,1
DENISE,RUSSELL,1214 33th Avenue SW,Bemidji,MN,56601,MELISSA,COLEMAN,2170 7th Street NW,Bemidji,MN,56601,160.834,2,1
ANDREA,WILSON,1625 19th Avenue SE,Bemidji,MN,56601,BRENDA,STONE,1291 6th Avenue SW,Bemidji,MN,56601,131.574,1,1
FRED,EDWARDS,1973 15th Avenue SW,Bemidji,MN,56601,PETER,JENKINS,3494 15th Avenue SW,Bemidji,MN,56601,173.089,1,1
EARL,GONZALEZ,1717 18th Avenue SW,Bemidji,MN,56601,MARK,ROSE,2990 32th Street SW,Bemidji,MN,56601,262.168,1,1
PETER,GRAHAM,3956 6th Avenue NE,Bemidji,MN,56601,KENNETH,BURNS,3491 39th Street SE,Bemidji,MN,56601,186.228,3,1
JOAN,LAWRENCE,1152 25th Avenue SE,Bemidji,MN,56601,DIANA,PORTER,123 16th Avenue NW,Bemidji,MN,56601,180.088,2,1
WAYNE,GONZALEZ,2248 36th Street SE,Bemidji,MN,56601,DANIEL,WARREN,1037 6th Avenue NE,Bemidji,MN,56601,107.743,3,1
LISA,ALLEN,747 39th Avenue SE,Bemidji,MN,56601,LINDA,REYNOLDS,1195 4th Street NW,Bemidji,MN,56601,117.789,2,1
KAREN,HARPER,3509 6th Avenue SW,Bemidji,MN,56601,DOROTHY,HUNTER,314 32th Avenue SE,Bemidji,MN,56601,110.446,2,1
GLORIA,COLEMAN,703 20th Street NE,Bemidji,MN,56601,MARTHA,LANE,149 20th Street SW,Bemidji,MN,56601,177.708,1,1
JEREMY,DAVIS,3287 11th Avenue SW,Bemidji,MN,56601,BOBBY,FERGUSON,3541 29th Avenue SW,Bemidji,MN,56601,98.3912,1,1
ROY,WATKINS,1325 17th Street SW,Bemidji,MN,56601,MARILYN,ROSE,60 14th Avenue SW,Bemidji,MN,56601,133.435,1,1
NORMA,DAVIS,1678 39th Street NE,Bemidji,MN,56601,ROSE,WATSON,3058 20th Avenue NW,Bemidji,MN,56601,155.556,3,1
LARRY,WARREN,3256 8th Avenue NW,Bemidji,MN,56601,DONALD,GONZALEZ,1080 11th Avenue SE,Bemidji,MN,56601,137.594,3,1
ERIC,GIBSON,1289 21th Street NW,Bemidji,MN,56601,ERIC,HUNT,1965 15th Street NE,Bemidji,MN,56601,73.8086,3,1
NICHOLAS,HUNT,3366 11th Avenue SW,Bemidji,MN,56601,LAWRENCE,FORD,3160 27th Street NE,Bemidji,MN,56601,112.587,1,1
JESSICA,STEVENS,1057 2nd Avenue SW,Bemidji,MN,56601,RONALD,WELLS,2543 11th Street NE,Bemidji,MN,56601,137.754,3,1
DOUGLAS,TORRES,3220 23th Street NW,Bemidji,MN,56601,JUAN,HARPER,1676 3rd Street SW,Bemidji,MN,56601,117.457,2,1
ANN,WEAVER,3602 19th Street NE,Bemidji,MN,56601,RUBY,HILL,3801 29th Avenue SW,Bemidji,MN,56601,135.363,2,1
VIRGINIA,ALEXANDER,2992 14th Avenue NW,Bemidji,MN,56601,TERESA,MARSHALL,2549 27th Avenue NE,Bemidji,MN,56601,56.1808,3,1
STEPHEN,MURRAY,683 9th Avenue SE,Bemidji,MN,56601,MARIA,ARMSTRONG,2243 2nd Avenue NW,Bemidji,MN,56601,143.649,3,1
MILDRED,ALEXANDER,3591 38th Avenue SE,Bemidji,MN,56601,JANICE,WARD,1821 14th Avenue NW,Bemidji,MN,56601,117.552,3,1
ROBIN,REED,2121 36th Street NE,Bemidji,MN,56601,NANCY,BRADLEY,981 18th Avenue NW,Bemidji,MN,56601,173.532,2,1
